name,value_known,value_curve_ref,value_default,value_unresolved_reason,table,source,note,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
Sune.DamageTransferAura.ParryChanceIncrease,0.08,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DamageTransferAura.SelfBuffVisualDelay,0.41,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoeDuration,12.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoeDurationExtension.Duration,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoeEffectVisualDelay,0.3,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoeHalfHeight,200.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoePeriod,1.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.AoeRadius,800.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Cooldown,30.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.CooldownReductionPerResourceConsumed,5.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.DamageScalingTargetCountThreshold,12.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.DamageStrengthCoefficient,0.27,,,,AC_Hero_Sune,base,was 0.25,datamine,,,producer_bound
Sune.DroppedPulseAoe.ManaCost,218.0,,,,AC_Hero_Sune,base,was 68,datamine,,,producer_bound
Sune.DroppedPulseAoe.SelfIncomingDamageMultiplier,0.8,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.AdditionalMaxDuration.AddedSeconds,6.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.DamageIncrease.Multiplier,1.25,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.AttackSpeedScaler,0.8,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.MoveSpeedScaler,0.65,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeImprovesHeal.Scaler,1.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.HealsAlly.DamageToHealingScaler,0.3,,,,AC_Hero_Sune,base,was 0.40 then 0.20,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.DamageScaler,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcDuration,30.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcStackCap,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcStackCost,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.DroppedPulseAoe.Talent.TargetedLeapAoeReplacesPulseAoe.DurationExtension,6.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.CleaveRadius,500.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.Cooldown,6.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.DamageScalingTargetCountThreshold,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.DamageStrengthCoefficient,1.23,,,,AC_Hero_Sune,base,was 1.14,datamine,,,producer_bound
Sune.InstantCleaveMelee.HitVisualDelay,0.25,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.ResourceProcChance,0.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.Talent.DamageIncrease.DamageScaler,1.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantCleaveMelee.Talent.DroppedPulseAoeDurationExtension.AdditionalDuration,1.5,,,,AC_Hero_Sune,base,deprecated - moved to Resource Consumed,datamine,,,producer_bound
Sune.InstantConeStunAndPull.AoeHeight,800.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.ChargedUpConeRange,2000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.ConeAngle,90.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.Cooldown,60.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.DamageScalingTargetCountThreshold,8.0,,,,AC_Hero_Sune,base,was 8.0,datamine,,,producer_bound
Sune.InstantConeStunAndPull.DamageStrengthCoefficient,0.9,,,,AC_Hero_Sune,base,was 0.78,datamine,,,producer_bound
Sune.InstantConeStunAndPull.ForwardDistanceToPullLocation,300.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.MaxNumTargets,40.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.PullDuration,0.25,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.PullHeight,350.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.Stun.Duration,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantConeStunAndPull.VisualDelay,0.13,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.DamageStrengthCoefficient,2.55,,,,AC_Hero_Sune,base,was 2.22,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.HealStrengthCoefficient,7.52,,,,AC_Hero_Sune,base,was 13.90 then 6.96,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.MaxRange,3000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.ResourceCost,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.SelfTargetHealScaler,1.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.DirectValueToPeriodicValueScaler,0.3,,,,AC_Hero_Sune,base,was 0.40,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Duration,12.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Period,1.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.Talent.PowerScaler,1.5,,,,AC_Hero_Sune,base,was 1.60,datamine,,,producer_bound
Sune.InstantSingleTargetHealOrDamage.VisualDelay,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.MeleeAutoAttack.HitVisualDelay,0.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.MeleeAutoAttack.StrengthCoefficient,0.98,,,,AC_Hero_Sune,base,was 0.85,datamine,,,producer_bound
Sune.MeleeAutoAttack.SwingTimer,3.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.MeleeMaxRange,500.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.AoeHeight,300.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.AoeRadius,1000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.ApplicationDelay,0.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.DamageScalingTargetCountThreshold,5.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.OverhealingToDamageScaler,0.05,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.OverhealToAoeDamage.VisualDelay,0.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeDamage.DamageScalingTargetCountThreshold,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeDamage.DamageStrengthCoefficient,5.53,,,,AC_Hero_Sune,base,was 5.12,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeDamage.Height,300.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeDamage.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeDamage.Radius,1500.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeHeal.HealStrengthCoefficient,1.54,,,,AC_Hero_Sune,base,was 2.84 then 1.42,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeHeal.MaxRange,3000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.AoeHeal.PulsePeriod,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.Duration,5.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.IncomingDamageMultiplier,0.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.SelfBuff.Immunity.Duration,3.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.SelfBuff.VisualDelay,0.4,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SelfImmunityAndAoeHeal.SpiritPointCost,100.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.AbsorbStrengthCoefficient,22.998,,,,AC_Hero_Sune,base,was 19.165 then 22.998,datamine,,,producer_bound
Sune.SingleTargetAbsorb.BuffDuration,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Cooldown,15.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.IncomingDamageMultiplier,0.5,,,,AC_Hero_Sune,base,was 0.50,datamine,,,producer_bound
Sune.SingleTargetAbsorb.ManaCost,182.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.MaxRange,3000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.DamageReduction.IncomingDamageMultiplier,0.3,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.MagicDamageReductionBuff.Duration,4.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.MagicDamageReductionBuff.IncomingMagicDamageMultiplier,0.7,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.ParryBoost.Duration,30.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.ParryBoost.ExtraAbsorbPerStack,0.01,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.ParryBoost.StackCap,30.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.CritChance.CritChanceToDamageOnCommit,1.0,,,,AC_Hero_Sune,base,was 0.50 then 1.0,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.CritChance.CritChanceToDamageOnCommit.TargetCountThreshold,1.0,,,,AC_Hero_Sune,base,was 1.0,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Expertise.ExpertiseToArmorMultiplierScaler,1.0,,,,AC_Hero_Sune,base,this does not work if below 1!,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Haste.HasteToCooldownRecoveryScaler,0.33334,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Spirit.SpiritRefundCooldownReduction,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetAbsorb.VisualDelay,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetDamageTransfer.BuffDuration,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetDamageTransfer.Cooldown,60.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetDamageTransfer.DamageTransferFactor,0.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetDamageTransfer.MaxRange,3000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetDamageTransfer.VisualDelay,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Cleave.DamageScaler,0.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Cleave.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Cleave.Radius,700.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Cleave.TargetCountThreshold,3.0,,,,AC_Hero_Sune,base,was 3.0,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.DamageStrengthCoefficient,1.47,,,,AC_Hero_Sune,base,was 1.28,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.HitVisualDelay,0.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.ResourceProcChance,0.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.DamageScalingTargetCountThreshold,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.DamageStrengthCoefficient,1.24,,,,AC_Hero_Sune,base,was 1.15,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.MaxRange,700.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.StackCost,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.VisualDelay,0.5,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Proc.BuffDuration,12.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Proc.BuffStackGain,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Proc.ProcChance,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Proc.StackCap,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.CritChanceIncrease,0.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetFillerMelee.Talent.ExtraDebuffFromCrit.ExtraDebuffStack,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetInterrupt.Cooldown,12.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetInterrupt.Duration,4.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetInterrupt.MaxRange,500.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetInterrupt.VisualDelay,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetTaunt.Cooldown,8.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetTaunt.Duration,6.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetTaunt.MaxRange,4000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SingleTargetTaunt.VisualDelay,0.25,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.SpiritProc.ResourceRefund.FlatSpiritPointGain,1.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.DeathPrevention.Cooldown,30.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.IncreasedParryChance.Increase,0.1,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.LowHealthDamageReduction.HealthThreshold,0.4,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.LowHealthDamageReduction.IncomingDamageMultiplier,0.8,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ParryCounterAttack.Buff.AdditionalSpiritPerStack,0.005,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ParryCounterAttack.Buff.Duration,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ParryCounterAttack.Buff.StackCap,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ParryCounterAttack.DamageStrengthCoefficient,0.93,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ParryCounterAttack.ManaGain,0.005,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.ReducedIncomingMagicDamage.IncomingMagicDamageMultiplier,0.9,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.Talent.StackingBuffToProc.NumberOfStacks,5.0,,,,AC_Hero_Sune,base,incandescent,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.CastTimeReductionPerResource,0.5,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.CastingDuration,2.0,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.CostReductionPerResource,19.25,,,,AC_Hero_Sune,base,77 / 4    ; DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.DamageStrengthCoefficient,3.69,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.HealStrengthCoefficient,16.68,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.ManaCost,77.0,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.MaxRange,3000.0,,,,AC_Hero_Sune,base,DEPRECATED,datamine,,,producer_bound
Sune.TargetedCastedHealOrDamage.OnEnemyDebuff.Duration,12.0,,,,AC_Hero_Sune,base,"""Sunstruck""",datamine,,,producer_bound
Sune.TargetedLeapAoe.Aoe.DamageScalingTargetCountThreshold,8.0,,,,AC_Hero_Sune,base,was 8.0,datamine,,,producer_bound
Sune.TargetedLeapAoe.Aoe.DamageStrengthCoefficient,0.71,,,,AC_Hero_Sune,base,was 0.62,datamine,,,producer_bound
Sune.TargetedLeapAoe.Aoe.Height,300.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Aoe.MaxNumTargets,20.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Aoe.Radius,700.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Cooldown,60.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.LeapDuration,0.15,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.MaxRangeDown,5000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.MaxRangeHorizontal,3000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.MaxRangeUp,1000.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.NumCharges,2.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.ArmorScaler,1.4,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.MoveSpeedScaler,1.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.ProcDuration,18.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Talent.ParryBuff.Buff.Duration,3.0,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Sune.TargetedLeapAoe.Talent.ParryBuff.Buff.ParryIncrease,0.2,,,,AC_Hero_Sune,base,,datamine,,,producer_bound
Trait.AbilityToIncreasedMainStat.Buff.AdditionalMainStat,1.072,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.AbilityToIncreasedMainStat.Buff.Duration,15.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.AbilityToIncreasedMainStat.ChancePPM,2.6,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.AbilityToIncreasedMainStat.Stacker.Duration,60.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.AbilityToIncreasedMainStat.Stacker.MaxStacks,5.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.BigBlowMitigation.Cooldown,20.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.BigBlowMitigation.DamageMaxHealthFraction,0.4,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.BigBlowMitigation.DamageReduction,0.25,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CommitToHasteRatingAndWeaponCooldown.AdditionalAllies,1.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CommitToHasteRatingAndWeaponCooldown.Buff.AdditionalHasteRating,6.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CommitToHasteRatingAndWeaponCooldown.Buff.Duration,8.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CommitToHasteRatingAndWeaponCooldown.ChancePPM,1.2,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CommitToHasteRatingAndWeaponCooldown.WeaponAbilityCooldownReductionInSeconds,1.5,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CooldownRecoveryOnWeaponAbility.Buff.CooldownRecoveryBonus,1.2,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CooldownRecoveryOnWeaponAbility.Buff.DurationWeaponAbilityCoefficient,0.1,,,,TraitConstants,base,Based on WeaponAbilityCooldown stat!,datamine,,,producer_bound
Trait.CritsToIncreasedCritRating.Buff.AdditionalCritRating,21.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedCritRating.Buff.Duration,12.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedCritRating.CooldownDuration,12.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedCritRating.RequiredNumOfCrits,20.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.Buff.AdditionalPrimaryStat,1.03,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.Buff.Duration,8.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.ChancePPM,3.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.Hot.Duration,8.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.Hot.HealValue,0.74,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.Hot.TickInterval,1.5,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.CritsToIncreasedPrimaryStatBuff.MaxHealthThreshold,0.5,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.DamageReductionWhenHealthy.DamageReductionMultiplier,0.97,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.DeathPreventionWithImmunity.Cooldown,480.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.DeathPreventionWithImmunity.Immunity.Duration,3.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.ExtraDotHotOnEffectApplicationProc.Dot.Duration,9.0,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.ExtraDotHotOnEffectApplicationProc.Dot.FlatDamageValue,0.69,,,,TraitConstants,base,,datamine,,,producer_bound
Trait.ExtraDotHotOnEffectApplicationProc.Dot.MaxStackCount,1.0,,,,TraitConstants,base,,datamine,,,producer_bound
