id,namespace,tag,numeric_id,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
ItemID/ItemID.HeroItem.Tariq_Weapon_3.1,ItemID,ItemID.HeroItem.Tariq_Weapon_3.1,1964,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_3.2,ItemID,ItemID.HeroItem.Tariq_Weapon_3.2,1965,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_3.3,ItemID,ItemID.HeroItem.Tariq_Weapon_3.3,1966,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_3.4,ItemID,ItemID.HeroItem.Tariq_Weapon_3.4,1967,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_3.5,ItemID,ItemID.HeroItem.Tariq_Weapon_3.5,1968,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4,ItemID,ItemID.HeroItem.Tariq_Weapon_4,581,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4.1,ItemID,ItemID.HeroItem.Tariq_Weapon_4.1,1969,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4.2,ItemID,ItemID.HeroItem.Tariq_Weapon_4.2,1970,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4.3,ItemID,ItemID.HeroItem.Tariq_Weapon_4.3,1971,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4.4,ItemID,ItemID.HeroItem.Tariq_Weapon_4.4,1972,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Tariq_Weapon_4.5,ItemID,ItemID.HeroItem.Tariq_Weapon_4.5,1973,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Accessory_Necklace,ItemID,ItemID.HeroItem.VendorGear_Accessory_Necklace,1994,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Accessory_Ring_1,ItemID,ItemID.HeroItem.VendorGear_Accessory_Ring_1,1995,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Accessory_Ring_2,ItemID,ItemID.HeroItem.VendorGear_Accessory_Ring_2,1996,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Chest,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Chest,1997,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Feet,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Feet,1998,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Hands,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Hands,1999,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Helm,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Helm,2000,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Legs,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Legs,2093,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Shoulders,2001,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Cloth_Intellect_Wrists,ItemID,ItemID.HeroItem.VendorGear_Cloth_Intellect_Wrists,2002,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Agility_Back,ItemID,ItemID.HeroItem.VendorGear_General_Agility_Back,2003,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Agility_Relic_1,ItemID,ItemID.HeroItem.VendorGear_General_Agility_Relic_1,2004,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Agility_Relic_2,ItemID,ItemID.HeroItem.VendorGear_General_Agility_Relic_2,2005,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Agility_Weapon,ItemID,ItemID.HeroItem.VendorGear_General_Agility_Weapon,2006,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Intellect_Back,ItemID,ItemID.HeroItem.VendorGear_General_Intellect_Back,2007,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Intellect_Relic_1,ItemID,ItemID.HeroItem.VendorGear_General_Intellect_Relic_1,2008,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Intellect_Relic_2,ItemID,ItemID.HeroItem.VendorGear_General_Intellect_Relic_2,2009,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Intellect_Weapon,ItemID,ItemID.HeroItem.VendorGear_General_Intellect_Weapon,2010,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Strength_Back,ItemID,ItemID.HeroItem.VendorGear_General_Strength_Back,2011,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Strength_Relic_1,ItemID,ItemID.HeroItem.VendorGear_General_Strength_Relic_1,2012,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Strength_Relic_2,ItemID,ItemID.HeroItem.VendorGear_General_Strength_Relic_2,2013,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_General_Strength_Weapon,ItemID,ItemID.HeroItem.VendorGear_General_Strength_Weapon,2014,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Chest,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Chest,2015,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Feet,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Feet,2016,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Hands,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Hands,2017,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Helm,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Helm,2018,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Legs,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Legs,2109,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Shoulders,2019,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Agility_Wrists,ItemID,ItemID.HeroItem.VendorGear_Leather_Agility_Wrists,2020,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Chest,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Chest,2021,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Feet,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Feet,2022,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Hands,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Hands,2023,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Helm,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Helm,2024,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Legs,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Legs,2094,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Shoulders,2025,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Intellect_Wrists,ItemID,ItemID.HeroItem.VendorGear_Leather_Intellect_Wrists,2026,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Chest,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Chest,2027,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Feet,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Feet,2028,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Hands,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Hands,2029,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Helm,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Helm,2030,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Legs,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Legs,2095,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Shoulders,2031,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Leather_Strength_Wrists,ItemID,ItemID.HeroItem.VendorGear_Leather_Strength_Wrists,2032,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Chest,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Chest,2033,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Feet,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Feet,2034,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Hands,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Hands,2035,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Helm,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Helm,2036,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Legs,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Legs,2096,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Shoulders,2037,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Intellect_Wrists,ItemID,ItemID.HeroItem.VendorGear_Plate_Intellect_Wrists,2038,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Chest,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Chest,2039,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Feet,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Feet,2040,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Hands,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Hands,2041,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Helm,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Helm,2042,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Legs,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Legs,2097,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Shoulders,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Shoulders,2043,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.VendorGear_Plate_Strength_Wrists,ItemID,ItemID.HeroItem.VendorGear_Plate_Strength_Wrists,2044,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Chest,ItemID,ItemID.HeroItem.Vigor_DD_Chest,3654,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Hands,ItemID,ItemID.HeroItem.Vigor_DD_Hands,3655,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Head,ItemID,ItemID.HeroItem.Vigor_DD_Head,3656,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Neck,ItemID,ItemID.HeroItem.Vigor_DD_Neck,3657,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Ring,ItemID,ItemID.HeroItem.Vigor_DD_Ring,3658,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DD_Wrists,ItemID,ItemID.HeroItem.Vigor_DD_Wrists,3659,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Chest,ItemID,ItemID.HeroItem.Vigor_DR_Chest,3660,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Feet,ItemID,ItemID.HeroItem.Vigor_DR_Feet,3661,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Hands,ItemID,ItemID.HeroItem.Vigor_DR_Hands,3662,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Head,ItemID,ItemID.HeroItem.Vigor_DR_Head,3663,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Legs,ItemID,ItemID.HeroItem.Vigor_DR_Legs,3664,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Necklace,ItemID,ItemID.HeroItem.Vigor_DR_Necklace,3665,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Ring,ItemID,ItemID.HeroItem.Vigor_DR_Ring,3666,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Shoulders,ItemID,ItemID.HeroItem.Vigor_DR_Shoulders,3667,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_DR_Wrists,ItemID,ItemID.HeroItem.Vigor_DR_Wrists,3668,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Back,ItemID,ItemID.HeroItem.Vigor_EM_Back,3669,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Feet,ItemID,ItemID.HeroItem.Vigor_EM_Feet,3670,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Head,ItemID,ItemID.HeroItem.Vigor_EM_Head,3671,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Legs,ItemID,ItemID.HeroItem.Vigor_EM_Legs,3672,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Ring,ItemID,ItemID.HeroItem.Vigor_EM_Ring,3673,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_EM_Shoulders,ItemID,ItemID.HeroItem.Vigor_EM_Shoulders,3674,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Chest,ItemID,ItemID.HeroItem.Vigor_FK_Chest,3675,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Feet,ItemID,ItemID.HeroItem.Vigor_FK_Feet,3676,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Hands,ItemID,ItemID.HeroItem.Vigor_FK_Hands,3677,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Head,ItemID,ItemID.HeroItem.Vigor_FK_Head,3678,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Legs,ItemID,ItemID.HeroItem.Vigor_FK_Legs,3679,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Necklace,ItemID,ItemID.HeroItem.Vigor_FK_Necklace,3680,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Ring,ItemID,ItemID.HeroItem.Vigor_FK_Ring,3681,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Shoulders,ItemID,ItemID.HeroItem.Vigor_FK_Shoulders,3682,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_FK_Wrists,ItemID,ItemID.HeroItem.Vigor_FK_Wrists,3683,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Back,ItemID,ItemID.HeroItem.Vigor_IC_Back,3684,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Feet,ItemID,ItemID.HeroItem.Vigor_IC_Feet,3685,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Hands,ItemID,ItemID.HeroItem.Vigor_IC_Hands,3686,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Legs,ItemID,ItemID.HeroItem.Vigor_IC_Legs,3687,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Ring,ItemID,ItemID.HeroItem.Vigor_IC_Ring,3688,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_IC_Shoulders,ItemID,ItemID.HeroItem.Vigor_IC_Shoulders,3689,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Back,ItemID,ItemID.HeroItem.Vigor_Legendary_Back,3690,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Chest,ItemID,ItemID.HeroItem.Vigor_Legendary_Chest,3691,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Feet,ItemID,ItemID.HeroItem.Vigor_Legendary_Feet,3692,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Hands,ItemID,ItemID.HeroItem.Vigor_Legendary_Hands,3693,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Helm,ItemID,ItemID.HeroItem.Vigor_Legendary_Helm,3694,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Legs,ItemID,ItemID.HeroItem.Vigor_Legendary_Legs,3695,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Necklace,ItemID,ItemID.HeroItem.Vigor_Legendary_Necklace,3696,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Ring,ItemID,ItemID.HeroItem.Vigor_Legendary_Ring,3697,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Shoulders,ItemID,ItemID.HeroItem.Vigor_Legendary_Shoulders,3698,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_Legendary_Wrists,ItemID,ItemID.HeroItem.Vigor_Legendary_Wrists,3699,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Back,ItemID,ItemID.HeroItem.Vigor_MF_Back,3700,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Chest,ItemID,ItemID.HeroItem.Vigor_MF_Chest,3701,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Hands,ItemID,ItemID.HeroItem.Vigor_MF_Hands,3702,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Head,ItemID,ItemID.HeroItem.Vigor_MF_Head,3703,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Legs,ItemID,ItemID.HeroItem.Vigor_MF_Legs,3704,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MF_Ring,ItemID,ItemID.HeroItem.Vigor_MF_Ring,3705,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Back,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Back,3706,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Chest,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Chest,3707,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Feet,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Feet,3708,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Hands,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Hands,3709,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Helm,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Helm,3710,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Legs,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Legs,3711,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Shoulders,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Shoulders,3712,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L1_Wrists,ItemID,ItemID.HeroItem.Vigor_MISC_L1_Wrists,3713,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Back,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Back,3714,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Chest,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Chest,3715,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Feet,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Feet,3716,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Hands,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Hands,3717,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Helm,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Helm,3718,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Legs,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Legs,3719,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Shoulders,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Shoulders,3720,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_L2_Wrists,ItemID,ItemID.HeroItem.Vigor_MISC_L2_Wrists,3721,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Back,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Back,3722,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Chest,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Chest,3723,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Feet,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Feet,3724,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Hands,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Hands,3725,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Helm,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Helm,3726,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Legs,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Legs,3727,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Shoulders,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Shoulders,3728,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_MISC_Starter_Wrists,ItemID,ItemID.HeroItem.Vigor_MISC_Starter_Wrists,3729,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Chest,ItemID,ItemID.HeroItem.Vigor_NP_Chest,3730,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Feet,ItemID,ItemID.HeroItem.Vigor_NP_Feet,3731,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Neck,ItemID,ItemID.HeroItem.Vigor_NP_Neck,3732,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Ring,ItemID,ItemID.HeroItem.Vigor_NP_Ring,3733,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Shoulders,ItemID,ItemID.HeroItem.Vigor_NP_Shoulders,3734,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_NP_Wrists,ItemID,ItemID.HeroItem.Vigor_NP_Wrists,3735,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Back,ItemID,ItemID.HeroItem.Vigor_PR_Back,3736,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Chest,ItemID,ItemID.HeroItem.Vigor_PR_Chest,3737,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Feet,ItemID,ItemID.HeroItem.Vigor_PR_Feet,3738,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Hands,ItemID,ItemID.HeroItem.Vigor_PR_Hands,3739,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Head,ItemID,ItemID.HeroItem.Vigor_PR_Head,3740,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Legs,ItemID,ItemID.HeroItem.Vigor_PR_Legs,3741,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Necklace,ItemID,ItemID.HeroItem.Vigor_PR_Necklace,3742,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Ring,ItemID,ItemID.HeroItem.Vigor_PR_Ring,3743,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_PR_Shoulders,ItemID,ItemID.HeroItem.Vigor_PR_Shoulders,3744,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Hands,ItemID,ItemID.HeroItem.Vigor_SF_Hands,3777,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Legs,ItemID,ItemID.HeroItem.Vigor_SF_Legs,3778,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Neck,ItemID,ItemID.HeroItem.Vigor_SF_Neck,3779,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Ring,ItemID,ItemID.HeroItem.Vigor_SF_Ring,3780,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Shoulders,ItemID,ItemID.HeroItem.Vigor_SF_Shoulders,3781,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SF_Wrists,ItemID,ItemID.HeroItem.Vigor_SF_Wrists,3782,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Feet,ItemID,ItemID.HeroItem.Vigor_SG_Feet,3783,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Head,ItemID,ItemID.HeroItem.Vigor_SG_Head,3784,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Neck,ItemID,ItemID.HeroItem.Vigor_SG_Neck,3785,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Ring,ItemID,ItemID.HeroItem.Vigor_SG_Ring,3786,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Shoulders,ItemID,ItemID.HeroItem.Vigor_SG_Shoulders,3787,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SG_Wrists,ItemID,ItemID.HeroItem.Vigor_SG_Wrists,3788,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SetA_Chest,ItemID,ItemID.HeroItem.Vigor_SetA_Chest,3745,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SetA_Hands,ItemID,ItemID.HeroItem.Vigor_SetA_Hands,3746,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SetA_Head,ItemID,ItemID.HeroItem.Vigor_SetA_Head,3747,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SetA_Legs,ItemID,ItemID.HeroItem.Vigor_SetA_Legs,3748,datamine,,,legacy_unbound
ItemID/ItemID.HeroItem.Vigor_SetA_Necklace,ItemID,ItemID.HeroItem.Vigor_SetA_Necklace,3749,datamine,,,legacy_unbound
